时间(ms),颗粒温度(K),火焰温度(K),颗粒半径(um),氧化层厚度(um),火焰半径(um),Mg质量(ug),MgO质量(ug),碳质量(ug),对流换热(W),辐射换热(W),反应热(W),表面反应热(W),总热量(W),Mg质量变化率(ug/s),MgO质量变化率(ug/s),C质量变化率(ug/s),Mg核半径变化率(um/s),颗粒半径变化率(um/s)
44.4,1322.5844631886,NaN,37.5484836883522,0.106525480567759,NaN,0.000382580873001376,6.58877742402837e-06,4.18439268558415e-08,0.00331127471257542,0.0024611821482108,0.000195722900569424,0.000195722900569424,0.00596817976135565,0,0,0,-425699.343160325,487457.865481271
44.5,1323.66997013002,NaN,37.5485326751825,0.106617247943427,NaN,0.000382579682226,6.59075203874794e-06,4.24323820314275e-08,0.00329692522520167,0.00245310568639849,0.000197668712437248,0.000197668712437248,0.0059476996240374,0,0,0,-429921.538704105,492290.126747494
44.6,1324.75172949973,NaN,37.5485821463775,0.10670992290085,NaN,0.000382578479673418,6.59274618313196e-06,4.30266572447168e-08,0.00328262529743991,0.00244503734348422,0.000199623728558932,0.000199623728558932,0.00592728636948307,0,0,0,-434163.648195749,497145.118142839
44.7,1325.82975350828,NaN,37.5486321042061,0.106803509696694,NaN,0.000382577265288385,6.59475994879301e-06,4.36267797971911e-08,0.00326837476766786,0.00243697720105752,0.000201587915576205,0.000201587915576205,0.00590693988430158,0,0,0,-438425.599739114,502022.756387045
44.8,1326.90405435581,NaN,37.5486825509288,0.106898012572075,NaN,0.000382576039015854,6.59679342701022e-06,4.42327768909518e-08,0.00325417347439967,0.00242892533982369,0.000203561240062237,0.000203561240062237,0.0058866600542856,0,0,0,-442707.321438043,506922.958267594
44.9,1327.97464423203,NaN,37.5487334887978,0.106993435752635,NaN,0.000382574800800983,6.59884670872923e-06,4.48446756287203e-08,0.00324002125628599,0.00242088183960407,0.000205543668667324,0.000205543668667324,0.00586644676455739,0,0,0,-447008.74153189,511845.640538071
45,1329.04153531626,NaN,37.5487849200569,0.107089783448489,NaN,0.000382573550589127,6.6009198845622e-06,4.54625030138375e-08,0.00322591795211388,0.00241284677933625,0.00020753516799037,0.00020753516799037,0.00584629989944051,0,0,0,-451329.788090664,516790.719952131
45.1,1330.10473977742,NaN,37.5488368469418,0.107187059854244,NaN,0.000382572288325846,6.60301304478781e-06,4.60862859502643e-08,0.0032118634008069,0.00240482023707439,0.000209535704673145,0.000209535704673145,0.00582621934255444,0,0,0,-455670.389218162,521758.113297203
45.2,1331.16426977403,NaN,37.5488892716796,0.107285269148992,NaN,0.000382571013956899,6.60512627935125e-06,4.67160512425816e-08,0.00319785744142501,0.00239680228998953,0.000211545245305883,0.000211545245305883,0.00580620497672043,0,0,0,-460030.473153767,526747.737259145
45.3,1332.22013745419,NaN,37.5489421964892,0.107384415496327,NaN,0.000382569727428245,6.60725967786426e-06,4.73518255959899e-08,0.00318389991316468,0.00238879301437002,0.000213563756513251,0.000213563756513251,0.00578625668404795,0,0,0,-464409.968001323,531759.508659322
45.4,1333.27235495563,NaN,37.5489956235813,0.107484503044324,NaN,0.000382568428686047,6.60941332960508e-06,4.79936356163097e-08,0.00316999065535876,0.00238079248562189,0.000215591204919794,0.000215591204919794,0.00576637434590044,0,0,0,-468808.801898555,536793.344285217
45.5,1334.32093440566,NaN,37.5490495551581,0.107585535925563,NaN,0.000382567117676666,6.61158732351847e-06,4.8641507809981e-08,0.0031561295074766,0.00237280077826933,0.000217627557133016,0.000217627557133016,0.00574655784287895,0,0,0,-473226.902949307,541849.160822669
45.6,1335.36588792122,NaN,37.5491039934135,0.107687518257078,NaN,0.000382565794346668,6.61378174821572e-06,4.9295468584064e-08,0.00314231630912395,0.00236481796595523,0.000219672779777462,0.000219672779777462,0.00572680705485665,0,0,0,-477664.199325167,546926.875059142
45.7,1336.40722760885,NaN,37.5491589405331,0.10779045414044,NaN,0.000382564458642815,6.61599669197463e-06,4.99555442462385e-08,0.00312855090004303,0.00235684412144169,0.000221726839477785,0.000221726839477785,0.00570712186096251,0,0,0,-482120.619197792,552026.403816058
45.8,1337.44496556468,NaN,37.5492143986942,0.107894347661681,NaN,0.000382563110512076,6.61823224273953e-06,5.06217610048042e-08,0.00311483312011248,0.00234887931661061,0.000223789702815681,0.000223789702815681,0.00568750213953876,0,0,0,-486596.090670976,557147.663745318
45.9,1338.47911387449,NaN,37.5492703700659,0.107999202891323,NaN,0.000382561749901615,6.62048848812127e-06,5.12941449686806e-08,0.00310116280934735,0.00234092362246434,0.00022586133645862,0.00022586133645862,0.00566794776827031,0,0,0,-491090.541882459,562290.571668305
46,1339.50968461364,NaN,37.5493268568086,0.108105023884391,NaN,0.000382560376758802,6.62276551539722e-06,5.19727221474071e-08,0.00308753980789915,0.00233297710912634,0.00022794170698836,0.00022794170698836,0.00564845862401385,0,0,0,-495603.901003847,567455.044338622
46.1,1340.53668984713,NaN,37.5493838610747,0.108211814680392,NaN,0.000382558991031205,6.62506341151126e-06,5.26575184511428e-08,0.00307396395605581,0.0023250398458419,0.000230030781029447,0.000230030781029447,0.00562903458292716,0,0,0,-500136.096138968,572640.99850985
46.2,1341.56014162956,NaN,37.5494413850083,0.108319579303321,NaN,0.000382557592666596,6.62738226307381e-06,5.33485596906667e-08,0.00306043509424166,0.00231711190097886,0.000232128525206532,0.000232128525206532,0.00560967552042705,0,0,0,-504687.055459478,577848.350969533
46.3,1342.58005200517,NaN,37.5494994307449,0.108428321761678,NaN,0.000382556181612944,6.62972215636179e-06,5.40458715773775e-08,0.0030469530630175,0.00230919334202842,0.000234234906118478,0.000234234906118478,0.0055903813111644,0,0,0,-509256.707103051,583077.018437331
46.4,1343.5964330078,NaN,37.549558000412,0.108538046048429,NaN,0.000382554757818424,6.63208317731867e-06,5.47494797232942e-08,0.0030335177030805,0.00230128423560595,0.000236349890415587,0.000236349890415587,0.00557115182910204,0,0,0,-513844.979173548,588326.917700747
46.5,1344.60929666093,NaN,37.5496170961285,0.108648756141053,NaN,0.000382553321231407,6.63446541155441e-06,5.54594096410548e-08,0.00302012885526428,0.00229338464745187,0.000238473444688205,0.000238473444688205,0.00555198694740436,0,0,0,-518451.799876456,593597.965513384
46.6,1345.61865497765,NaN,37.5496767200051,0.108760456001507,NaN,0.00038255187180047,6.6368689443455e-06,5.6175686743918e-08,0.00300678636053885,0.00228549464243254,0.000240605535552288,0.000240605535552288,0.00553288653852368,0,0,0,-523077.097281718,598890.078594942
46.7,1346.62451996069,NaN,37.5497368741442,0.108873149576228,NaN,0.000382550409474388,6.63929386063496e-06,5.68983363457617e-08,0.00299349006001065,0.0022776142845412,0.000242746129632494,0.000242746129632494,0.00551385047418435,0,0,0,-527720.799560995,604203.173732965
46.8,1347.6269036024,NaN,37.5497975606398,0.108986840796166,NaN,0.000382548934202138,6.64174024503232e-06,5.76273836610838e-08,0.00298023979492252,0.00226974363689894,0.000244895193562011,0.000244895193562011,0.00549487862538347,0,0,0,-532382.834919721,609537.167748756
46.9,1348.62581788476,NaN,37.5498587815777,0.109101533576762,NaN,0.000382547445932897,6.64420818181365e-06,5.83628538050022e-08,0.00296703540665371,0.00226188276175568,0.000247052693922484,0.000247052693922484,0.00547597086233187,0,0,0,-537063.131393994,614891.977328175
47,1349.62127477939,NaN,37.5499205390353,0.10921723181791,NaN,0.000382545944616046,6.64669775492151e-06,5.91047717932543e-08,0.00295387673671987,0.0022540317204913,0.000249218597364335,0.000249218597364335,0.0054571270545755,0,0,0,-541761.617155421,620267.519258706
47.1,1350.61328624754,NaN,37.5499828350816,0.109333939404044,NaN,0.000382544430201163,6.649209047965e-06,5.98531625421977e-08,0.00294076362677307,0.00224619057361661,0.000251392870486355,0.000251392870486355,0.00543834707087603,0,0,0,-546478.220443369,625663.71026007
47.2,1351.60186424008,NaN,37.5500456717773,0.109451660204051,NaN,0.000382542902638031,6.65174214421975e-06,6.06080508688095e-08,0.00292769591860174,0.00223835938077457,0.00025357547991322,0.00025357547991322,0.00541963077928953,0,0,0,-551212.869260039,631080.46715363
47.3,1352.58702069753,NaN,37.550109051175,0.109570398071327,NaN,0.000382541361876632,6.65429712662789e-06,6.13694614906869e-08,0.00291467345413076,0.00223053820074135,0.000255766392252302,0.000255766392252302,0.00540097804712441,0,0,0,-555965.491777017,636517.706659085
47.4,1353.56876755005,NaN,37.5501729753187,0.109690156843738,NaN,0.00038253980786715,6.65687407779808e-06,6.21374190260467e-08,0.00290169607542137,0.00222272709142758,0.000257965574128261,0.000257965574128261,0.00538238874097722,0,0,0,-560736.016165967,641975.345530103
47.5,1354.54711671743,NaN,37.5502374462441,0.109810940343666,NaN,0.000382538240559968,6.6594730800055e-06,6.29119479937257e-08,0.00288876362467122,0.00221492610987954,0.000260172992165703,0.000260172992165703,0.00536386272671646,0,0,0,-565524.370598438,647453.300587983
47.6,1355.5220801091,NaN,37.5503024659788,0.109932752377976,NaN,0.000382536659905673,6.66209421519185e-06,6.36930728131802e-08,0.00287587594421435,0.00220713531228039,0.000262388612963435,0.000262388612963435,0.00534539986945817,0,0,0,-570330.483178292,652951.488518587
47.7,1356.49366962414,NaN,37.5503680365418,0.110055596738006,NaN,0.000382535065855051,6.66473756496536e-06,6.44808178044868e-08,0.00286303287652118,0.0021993547539515,0.000264612403154717,0.000264612403154717,0.00532700003362739,0,0,0,-575154.282043254,658469.826109397
47.8,1357.46189715127,NaN,37.550434159944,0.110179477199606,NaN,0.000382533458359092,6.66740321060077e-06,6.52752071883416e-08,0.00285023426419853,0.00219158448935373,0.000266844329346919,0.000266844329346919,0.00530866308289917,0,0,0,-579995.695364909,664008.230113992
47.9,1358.42677456886,NaN,37.5505008381878,0.110304397523101,NaN,0.000382531837368982,6.67009123303934e-06,6.60762650860607e-08,0.00283747994998959,0.00218382457208879,0.000269084358156122,0.000269084358156122,0.0052903888802345,0,0,0,-584854.651213281,669566.617319925
48,1359.38831374491,NaN,37.5505680732675,0.110430361453313,NaN,0.000382530202836113,6.67280171288886e-06,6.68840155195798e-08,0.00282476977677396,0.00217607505490062,0.000271332456215512,0.000271332456215512,0.00527217728789008,0,0,0,-589731.077759915,675144.904446847
48.1,1360.34652653708,NaN,37.5506358671687,0.110557372719543,NaN,0.000382528554712077,6.67553473042363e-06,6.76984824114547e-08,0.00281210358756759,0.00216833598967679,0.000273588590123895,0.000273588590123895,0.00525402816736828,0,0,0,-594624.903210319,680743.008282265
48.2,1361.30142479268,NaN,37.5507042218691,0.110685435035611,NaN,0.000382526892948664,6.67829036558447e-06,6.85196895848606e-08,0.00279948122552285,0.00216060742744998,0.000275852726505952,0.000275852726505952,0.00523594137947878,0,0,0,-599536.055668335,686360.845613661
48.3,1362.25302034865,NaN,37.5507731393379,0.110814552099799,NaN,0.000382525217497869,6.68106869797875e-06,6.93476607635932e-08,0.00278690253392845,0.00215288941839937,0.000278124831977632,0.000278124831977632,0.00521791678430546,0,0,0,-603939.204518131,691397.509457497
48.3787410223443,1363,NaN,37.5508278029668,0.110916964844147,NaN,0.000382523888567537,6.68327240948237e-06,7.00043890999871e-08,0.00277702857263262,0.00214681963785272,0.000280162015321792,0.000280162015321792,0.00520401022580713,0,0,0,-1476885349.20762,357237.588979435
48.4787410223443,1367.47348674679,1856.90981815049,37.5508369923497,0.374858402314325,315.420918747754,0.000374434397750387,6.68386673579367e-06,7.00043912297864e-08,0,0.000422044604844784,2.06919264571971,7.88057549359872e-10,0.65263156707536,-80894.9081714922,5.94326311293983,2.12979935189662e-05,-3102802566.10461,85948.012758502
48.5787410223443,1371.73694755428,1856.74816638602,37.5508449925694,0.731494667667617,314.726117030453,0.000363657352720839,6.68438415272799e-06,7.000439313881e-08,0,0.000415001717067926,2.04781060972988,7.80007469440665e-10,0.645884906438074,-107770.450295487,5.1741693432196,1.90902364666381e-05,-3582207773.4734,98361.3412480729
48.6787410223443,1375.92417879803,1856.77864110752,37.550856664618,1.09131962927725,313.993734261402,0.000352991672462068,6.68513904859144e-06,7.00043950283328e-08,0,0.000408020614454709,2.02617168496816,7.66634765514409e-10,0.639057336241411,-106656.802587708,7.54895863447582,1.88952279557015e-05,-3614429951.83607,131115.674381915
48.7787410223443,1380.03589429528,1856.52151262318,37.5508712157042,1.4544068811697,313.31660266248,0.000342438694936428,6.6860801493208e-06,7.0004396885461e-08,0,0.000401103166820138,2.00439470761398,7.51191034915624e-10,0.632186315521161,-105529.77525641,9.41100729359881,1.85712819693228e-05,-3647524255.73532,149489.796118285
48.8787410223443,1384.07283560274,1849.2158537013,37.5508865625772,1.82085437838353,312.89448213385,0.000331999139167835,6.68707271910969e-06,7.00043987051777e-08,0,0.000394251105361532,1.98199635643284,7.3520327985931e-10,0.625119503156459,-104395.557685927,9.92569788897812,1.81971665645565e-05,-3681198146.06014,157786.099317558
48.9787410223443,1388.03596312378,1851.26141522803,37.5509027729241,2.19067806760162,311.861755454,0.000321676241478305,6.68812113582595e-06,7.0004400486165e-08,0,0.000387465765001095,1.95974148781733,7.17825487953156e-10,0.61809798321659,-103228.976895291,10.4841671625412,1.78098724832504e-05,-3715754089.19164,172742.460763929
49.0787410223443,1391.92606271531,1844.39254011835,37.5509211110694,2.56403974471401,311.379954421647,0.00031146925456281,6.68930717112782e-06,7.00044022250555e-08,0,0.000380748727201363,1.93691207296181,7.03071187361594e-10,0.610895434606227,-102069.869154953,11.8603530187146,1.73889055665246e-05,-3751272917.33772,210989.535643693
49.1787410223443,1395.74406400968,1847.14756872342,37.5509449708312,2.94097484897628,310.26013917861,0.000301381170849683,6.69085032437239e-06,7.00044039282046e-08,0,0.00037410129265262,1.91445586588877,6.88020425245504e-10,0.603810590691949,-100880.837131274,15.4315324457445,1.70314912032949e-05,-3788054846.17104,232579.232294692
49.2787410223443,1399.49056078551,1840.89517481114,37.5509676269158,3.32169722979467,309.781397096392,0.00029141004654839,6.69231563038101e-06,7.00044055948941e-08,0,0.000367525073020488,1.89084545731893,6.74179355174949e-10,0.596362013681624,-99711.2430129322,14.6530600861256,1.66668952318044e-05,-3825573964.27594,244812.509836696
49.3787410223443,1403.1667800423,1837.82605070075,37.5509939333332,3.70613860433344,308.94395072022,0.00028156189312506,6.69401702815514e-06,7.00044072280545e-08,0,0.000361020728082209,1.86753091912663,6.59152731463836e-10,0.589006766888185,-98481.5342332953,17.0139777412861,1.6331603347585e-05,-3863820062.65523,273237.555831523
49.4787410223443,1406.77343137679,1841.03797554352,37.551022274427,4.09451588983688,307.597995111743,0.000271835169588144,6.69585002386037e-06,7.00044088248137e-08,0,0.00035458962082007,1.84425603502118,6.4393662432687e-10,0.581664092300462,-97267.2353691593,18.3299570523128,1.59675921149367e-05,-3904064097.92864,296974.176478526
49.5787410223443,1410.31136072763,1841.03797554352,37.5510533281685,4.48701081875445,303.989695435435,0.00026222966940594,6.69785846686955e-06,7.00044103847128e-08,0,0.000348232848013253,1.82262186131321,6.22493661988293e-10,0.57483864396022,-96055.0018220467,20.0844300918262,1.55989907563401e-05,-3947931107.53188,1085070.50194166
49.6787410223443,1413.78101822299,1841.03797554352,37.5512392885274,4.88431912544366,303.989695435435,0.00025273684721179,6.70988574202076e-06,7.00044118926675e-08,0,0.000348232848013253,1.82262186131321,6.22493661988293e-10,0.57483864396022,-94928.2219414892,120.272751512076,1.50795474467478e-05,-3971223463.30331,1859603.58867009
